PressureSensor 1,PressureSensor 2,PressureSensor 3,PressureSensor 4,PressureSensor 5,PressureSensor 6,PressureSensor 7,PressureSensor 8,PressureSensor 9,PressureSensor 10,PressureSensor 11,PressureSensor 12,PressureSensor 13,PressureSensor 14,PressureSensor 15,PressureSensor 16,PressureSensor 17,PressureSensor 18,PressureSensor 19,PressureSensor 20,PressureSensor 21,PressureSensor 22,PressureSensor 23,PressureSensor 24,PressureSensor 25,PressureSensor 26,PressureSensor 27,PressureSensor 28,PressureSensor 29,PressureSensor 30,PressureSensor 31,PressureSensor 32,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,copX,copY,sumP
31,22,28,37,77,713,426,1018,1752,1649,953,1589,856,1246,1549,1636,19,21,28,19,19,18,18,19,1760,1217,29,1951,2585,1731,1764,877,-4206,2025,8609,-307,9572,-1723,81.06941575398527,111.49810967767081,25657
28,22,28,43,104,738,445,966,1731,1699,1202,1643,886,1284,1537,1674,19,21,27,19,19,18,18,19,1737,1178,30,1850,2561,1694,1711,881,-4206,2025,8609,-307,9572,-1723,81.76182641684733,112.16882161659957,25832
29,22,27,41,114,774,498,956,1717,1759,1586,1698,870,1320,1559,1716,19,21,26,19,19,18,18,19,1724,1038,28,1662,2546,1582,1620,862,-4268,1876,8872,-420,11428,-2499,83.2059674991315,113.32753695912302,25907
26,22,25,52,146,830,584,968,1700,1896,1770,1833,836,1415,1617,1727,19,21,25,20,19,18,18,19,1622,920,26,1344,2532,1398,1396,840,-5684,1866,10761,-268,14038,-3093,86.01171935835539,114.6927075221928,25684
33,22,25,80,215,1117,854,990,1751,2145,1931,2099,624,1525,1403,1746,20,21,24,21,19,19,20,19,1437,611,25,718,2612,862,1069,805,-9466,4314,15567,1274,19730,-4370,92.28603893492077,118.59305365618212,24862
33,22,25,88,222,1240,865,948,1747,2193,1807,2154,503,1407,1313,1760,20,21,25,21,19,19,20,19,1409,484,26,585,2676,783,930,817,-9466,4314,15567,1274,19730,-4370,93.76286103880005,119.1821825544399,24201
29,23,28,70,194,1466,716,884,1651,2091,1063,2034,211,1098,1215,1750,21,23,28,22,20,20,22,19,1338,362,53,407,2802,675,830,833,-10409,2231,21083,1699,20673,-4680,94.97797527047913,117.95749613601237,21998
39,24,32,53,84,1384,444,816,1494,1769,68,1591,83,864,790,1440,22,25,31,25,22,22,25,20,1033,185,119,318,2359,458,767,972,-10409,2231,21083,1699,20673,-4680,96.05558752445621,115.16940959834274,17378
44,28,31,82,24,1139,236,780,960,950,31,970,33,541,416,685,25,28,32,27,24,25,28,24,820,78,31,275,1972,260,466,651,-7355,3281,11683,644,20374,-5138,95.36390406282007,118.91887162854216,11716
40,30,32,78,29,759,188,320,670,247,32,503,28,330,93,253,28,31,31,28,29,27,29,30,439,32,32,241,650,97,286,67,-4584,7851,21411,2468,18508,-6240,99.78367489928183,142.13969171483623,5709
68,31,32,158,30,538,244,188,113,101,31,204,30,157,30,116,31,31,31,30,31,29,30,30,73,32,31,259,173,30,192,56,9725,4524,9143,6824,16689,-8632,104.25775316455696,176.69193037974682,3160
72,31,31,135,30,312,230,194,32,124,31,169,30,170,30,104,30,31,31,30,31,30,31,31,67,31,31,263,172,30,170,30,1731,9887,21402,4955,9170,-7842,100.43541968162084,178.58267004341533,2764
38,31,31,129,30,307,194,180,35,85,32,155,31,123,31,98,30,31,31,30,31,30,30,30,49,31,31,268,199,31,167,42,1731,9887,21402,4955,9170,-7842,97.4654573523736,176.27228869162485,2591
83,32,32,153,31,179,263,147,40,102,31,121,31,154,30,99,30,32,32,30,31,31,31,30,38,31,32,235,205,31,178,33,5739,3725,12245,-964,-2467,-2802,96.5510164190774,181.17396403440188,2558
53,31,32,147,31,156,248,228,32,85,31,186,30,170,30,101,30,31,32,29,31,31,31,31,31,31,31,252,209,30,161,30,2448,3502,7329,-5363,-8871,-150,98.25612557427259,176.18778713629402,2612
43,32,31,132,31,158,227,133,32,92,32,204,30,154,31,96,30,31,31,29,30,30,30,31,39,31,32,264,195,30,188,31,1974,4546,6016,-4845,-10380,-399,94.82490039840637,174.63884462151395,2510
67,31,31,163,31,140,261,138,42,91,32,155,31,200,31,79,31,32,32,29,31,31,30,30,84,32,31,282,170,30,149,31,1260,4240,5957,-1921,-11317,-740,96.02269200930954,179.9645073700543,2578
40,31,31,144,30,189,246,143,37,96,31,175,31,153,30,85,32,39,32,30,30,31,30,30,58,32,31,292,167,31,147,30,293,3697,5930,-523,-12643,-78,96.37450670876085,180.09214680347276,2534
40,32,32,137,31,179,256,165,37,96,31,198,31,93,30,102,30,31,32,29,31,31,30,30,65,31,32,296,133,30,151,30,293,3697,5930,-523,-12643,-78,96.94744204636291,181.64768185451638,2502
52,31,31,151,31,176,204,140,54,76,31,182,31,63,31,85,31,33,31,30,32,31,30,30,50,30,30,294,141,31,164,31,-1097,3960,6663,-571,-14080,1322,94.64572864321607,183.91541038525963,2388
44,31,32,126,32,186,265,199,32,73,31,181,32,77,30,82,29,32,31,29,31,30,30,31,49,34,32,272,115,31,136,30,-2263,4331,7016,-196,-15431,2673,98.93256784968685,186.1830897703549,2395
52,32,32,149,31,158,256,203,33,54,32,116,32,127,30,61,31,31,30,29,31,31,30,31,42,31,31,281,104,31,148,30,-3495,4413,7608,1084,-16122,3759,97.71111111111111,188.45747863247863,2340
59,32,31,115,31,160,258,199,38,92,31,173,31,87,31,50,30,31,32,30,31,30,30,30,45,31,32,268,97,31,129,31,-4397,3918,8447,2722,-16399,4632,99.2878331900258,189.57975064488392,2326
56,31,32,121,31,171,256,182,35,79,31,209,30,85,30,47,31,30,31,29,31,30,29,30,54,31,31,243,90,31,126,30,-5316,3655,9844,3899,-16469,5338,100.7494572297004,190.22253582283977,2303
63,31,31,130,31,178,264,190,40,85,31,187,31,122,30,67,30,31,32,29,31,31,30,30,49,31,32,263,76,31,101,31,-5316,3655,9844,3899,-16469,5338,102.00021105951879,190.03989024905025,2369
62,31,31,135,31,184,258,190,47,93,31,173,32,81,31,76,31,31,32,30,31,31,30,31,40,32,32,242,90,30,78,30,-5776,3531,10701,3882,-16822,6160,102.69765929778934,193.12050281751192,2307
73,31,33,126,31,179,262,146,35,118,32,173,31,110,31,74,30,32,31,30,31,30,30,30,31,32,32,254,98,31,121,31,-6452,4369,11910,3414,-16972,6804,100.29821958456974,189.89995760915642,2359
74,31,31,133,31,183,246,115,43,108,31,143,31,123,30,34,30,31,32,29,31,30,30,30,31,31,31,248,95,30,147,31,-7321,5305,13234,3396,-17009,7284,98.49274406332454,192.1820580474934,2274
66,32,32,176,31,151,254,169,65,82,33,194,31,102,30,31,31,31,31,29,32,30,30,31,31,31,32,255,98,31,127,31,-8880,6297,14232,3432,-17142,8306,100.4093220338983,192.71101694915254,2360
60,31,32,153,31,147,246,157,68,90,32,182,31,100,30,31,31,31,32,29,31,31,30,30,32,32,31,260,110,30,130,31,-11103,6799,14556,3764,-16823,9569,98.75,190.76894918173988,2322
71,31,32,146,31,170,223,165,59,98,32,175,31,98,30,30,31,35,31,30,31,31,30,31,31,33,32,244,95,30,121,31,-11103,6799,14556,3764,-16823,9569,100.20969855832242,193.52096985583225,2289
65,32,32,142,31,177,210,189,46,106,32,188,32,92,31,31,30,32,31,30,31,30,30,31,32,30,32,238,81,30,126,31,-12525,6308,15077,4966,-16068,10234,101.29614204296361,192.83603682595353,2281
60,31,31,151,31,189,175,168,48,122,31,204,31,64,30,30,30,31,31,30,31,30,30,31,33,32,32,184,85,31,130,31,-13656,5046,15091,6979,-15259,10016,102.20950864422203,194.32233848953595,2198
47,31,31,140,31,254,156,180,38,96,31,198,31,84,30,31,30,31,31,30,31,30,31,31,31,33,31,165,82,30,91,30,-15410,1928,14415,9278,-14085,8733,105.60922217047042,195.42314857941312,2147
53,32,31,116,32,276,215,150,40,93,31,194,31,73,31,31,31,32,32,30,32,31,30,31,31,31,31,203,67,30,117,31,-16916,-2260,10735,9029,-12465,7427,104.07773771969356,196.23817034700315,2219
72,31,32,150,31,289,308,160,49,153,32,133,32,70,30,31,31,32,31,30,31,30,30,31,32,31,31,196,88,30,110,30,-16916,-2260,10735,9029,-12465,7427,105.6898206090947,200.0212765957447,2397
64,31,32,211,31,368,334,112,71,134,31,153,32,84,30,31,31,30,31,29,31,30,30,30,30,31,31,180,107,30,110,31,-17570,-2350,6847,6561,-10127,4589,107.58461235733964,199.80224321133412,2541
56,31,31,247,31,400,445,199,80,137,31,98,31,86,30,31,30,31,31,30,31,30,29,30,31,31,31,192,95,30,103,31,-21870,-3572,5732,8277,-8699,-515,110.52981818181819,202.508,2750
101,32,31,237,31,435,544,144,77,111,32,155,32,77,31,31,31,32,31,30,31,30,29,31,31,31,32,185,54,29,91,31,-25099,-11197,2017,9025,-5894,-4644,113.64098939929329,208.48657243816254,2830
94,31,31,274,31,444,529,160,67,140,32,157,31,63,33,31,30,30,31,29,31,29,29,31,31,32,31,187,93,30,99,31,-21443,-8565,2239,38,-578,-4895,112.71543463381246,205.90862422997947,2922
92,31,32,256,31,424,532,147,55,148,31,117,32,84,37,30,31,31,31,30,31,29,30,31,31,31,31,171,66,31,93,31,-21443,-8565,2239,38,-578,-4895,113.247150997151,208.78222934472936,2808
113,35,104,148,31,382,834,139,41,132,28,132,31,90,28,31,31,115,1192,29,32,30,61,31,31,30,26,177,49,30,100,30,-14507,-490,32764,-7400,3308,-4116,107.31714418821338,276.78103890053575,4293
260,642,459,259,31,344,872,94,38,85,23,154,32,47,28,24,31,444,1833,41,51,64,80,1833,30,27,23,183,32,31,83,24,9609,2988,7335,-13683,5006,-3697,103.81498415020727,350.8551572787125,8202
257,729,665,252,31,386,756,71,35,89,22,149,31,43,33,22,90,604,1830,240,108,179,153,2425,30,26,23,149,31,29,69,22,-3505,1355,9289,-16351,5599,-2910,102.70993840693183,367.6051779935275,9579
190,752,964,183,30,413,745,53,36,121,21,117,29,42,35,20,1820,859,1917,1638,711,814,301,3013,24,26,21,69,28,27,82,20,1804,-1305,12012,-9912,7997,-1040,101.71744593611534,405.091561404669,15121
101,724,1120,98,26,302,645,42,28,100,20,94,25,31,33,20,2703,1078,2067,2407,1617,1889,734,3224,21,25,20,70,25,23,86,20,-1901,-215,13369,-4285,11111,-2202,96.55863116695849,421.97638788752704,19418
96,870,1332,75,25,277,662,43,34,74,19,64,24,36,30,19,2788,1392,2032,2659,1935,2339,1116,3316,21,23,19,53,25,22,46,19,-1901,-215,13369,-4285,11111,-2202,95.24754479869677,424.7217128228997,21485
267,1271,1520,83,26,439,661,64,34,97,19,72,25,25,24,19,2580,1464,1998,2725,1788,2432,1642,3270,21,21,19,70,25,21,42,19,-2138,2809,14078,-2608,11119,-3822,95.9225080103586,418.9441908440504,22783
1123,1631,1662,35,26,662,905,149,41,77,19,99,25,22,23,19,1871,1503,1870,2733,1550,2291,1860,3225,20,20,18,59,26,20,35,19,-4100,4953,14006,-3755,9778,-2310,98.88364074794822,406.4769650562653,23638
1672,1678,1685,418,27,1128,963,294,51,92,19,119,26,21,31,19,1513,1605,1883,2419,1534,2120,2033,3113,20,19,18,74,51,20,35,19,-1975,58,13665,-3154,5809,-224,101.10641611715684,392.98529471256927,24719
1866,1654,1729,696,27,1286,890,437,72,149,18,141,26,24,32,26,1286,1639,1873,2230,1486,2056,2185,3039,20,19,18,36,128,19,36,19,-1133,1260,8780,-1143,1551,65,101.87616246721247,385.45352118273587,25162
2017,1605,1724,847,27,1328,879,502,110,366,19,205,26,27,26,25,1145,1580,1881,2113,1448,2033,2287,2983,20,19,18,42,262,20,46,19,-1133,1260,8780,-1143,1551,65,102.01179383211822,377.6330266287185,25649
2126,1540,1749,962,95,1394,899,653,176,540,18,258,25,57,44,31,964,1532,1875,1972,1283,1967,2314,2861,94,19,18,54,563,21,37,19,-1058,1170,8263,-328,-180,13,102.22853593272171,364.54373088685014,26160
2110,1538,1751,1024,139,1432,929,677,197,550,27,284,25,51,54,31,906,1519,1870,1956,1201,1970,2319,2830,137,19,18,47,645,30,45,19,-1058,1170,8263,-328,-180,13,102.28343453510436,360.58713472485766,26350
2089,1541,1731,1012,209,1466,938,732,267,576,70,320,25,54,57,29,802,1509,1847,1883,1067,1939,2298,2788,230,19,18,66,736,34,50,19,-1013,1195,8164,-360,-172,7,102.23490783846184,354.1414783694788,26421
2064,1535,1703,1136,292,1473,935,786,354,604,122,338,24,58,86,34,646,1487,1828,1789,911,1886,2268,2725,347,19,18,60,906,47,48,19,-1018,1104,8177,-363,-50,-29,102.12046105167998,345.52028401386167,26548
2018,1534,1679,1187,386,1514,981,857,481,627,182,428,24,73,123,58,514,1459,1797,1618,715,1820,2199,2636,472,41,19,91,1033,59,68,19,-1029,1118,8258,-197,-126,-26,102.1690438754118,334.35229484875714,26712
1992,1510,1660,1304,442,1573,1015,936,581,654,242,498,24,90,176,74,388,1414,1772,1425,517,1708,2137,2536,580,109,19,160,1120,80,66,19,-1029,1118,8258,-197,-126,-26,102.3025241415309,323.2826702956638,26821
1972,1475,1634,1297,530,1691,1074,1019,644,685,281,521,24,101,187,88,278,1370,1747,1310,356,1575,2047,2446,650,168,19,261,1238,91,75,21,-1046,1136,8287,-93,-180,27,102.38610232558139,313.37990697674417,26875
1927,1429,1600,1365,645,1784,1150,1080,748,745,343,549,24,111,230,98,188,1305,1717,1185,256,1433,1921,2358,704,225,19,343,1248,130,111,28,-1011,1146,8188,-90,-152,9,102.64265343160858,303.7521019297011,26999
1891,1393,1562,1399,797,1921,1214,1154,838,781,393,614,24,116,303,121,102,1243,1693,996,137,1185,1797,2244,784,323,19,478,1322,211,114,42,-1033,1098,8279,-123,-117,-5,102.75008268714858,291.0638344787035,27211
1813,1331,1525,1417,901,2045,1249,1240,902,815,463,659,23,166,354,137,57,1175,1648,795,67,911,1667,2095,863,425,25,644,1366,295,168,62,-1024,1098,8252,-73,-109,-17,102.55237519686482,278.34726953082077,27303
1711,1259,1470,1387,954,2120,1214,1370,977,864,544,761,23,181,481,173,41,1096,1599,571,60,700,1469,1844,922,535,28,815,1456,418,244,87,-1024,1098,8252,-73,-109,-17,101.9039051654855,263.89829765470887,27374
1612,1199,1399,1341,1030,2171,1377,1587,1043,904,645,858,23,196,686,195,38,1024,1547,324,46,520,1053,1579,988,630,36,972,1492,544,280,104,-1016,1147,8182,-15,-122,15,102.17263054330795,248.3645738439675,27443
1525,1135,1312,1365,1066,2200,1433,1672,1096,942,747,925,23,203,810,212,29,941,1501,171,35,391,911,1444,1034,731,52,1077,1556,685,340,115,-1071,1114,8198,8,-195,-9,101.51801004371545,237.77714151522815,27679
1461,1074,1225,1319,1079,2182,1437,1783,1134,993,848,936,23,210,934,228,20,869,1471,107,38,262,734,1286,1080,810,62,1204,1609,823,385,131,-1050,1086,8220,7,-145,-55,100.8184241812876,228.28758511366502,27757
1386,1012,1083,1286,1089,2179,1437,1918,1175,1050,967,953,23,221,1024,249,24,789,1437,64,32,175,564,1056,1120,895,83,1296,1683,953,479,168,-1003,1087,8252,26,-75,-94,100.01442411194833,217.95270900609975,27870
1321,932,846,1234,1094,2132,1451,2042,1221,1114,1116,968,22,220,1098,278,24,720,1440,35,43,86,459,839,1153,978,102,1386,1744,1088,542,203,-1069,1103,8203,55,-65,-65,98.97411478285775,208.40981346890553,27931
1232,838,711,1161,1090,2092,1415,2163,1267,1176,1251,984,22,217,1174,309,25,647,1400,24,38,45,323,644,1206,1076,127,1481,1778,1209,644,238,-1069,1103,8203,55,-65,-65,97.82081265397936,199.3524833077445,28007
1134,732,581,1092,1094,2037,1371,2272,1314,1234,1390,995,22,221,1233,336,29,571,1323,23,35,32,217,455,1260,1191,146,1560,1839,1294,760,259,-1030,1105,8211,77,-117,-47,96.49969699130187,190.72848638243264,28052
1034,572,455,1023,1081,1984,1327,2379,1351,1311,1514,1018,22,227,1272,370,25,508,1252,19,48,26,121,266,1321,1314,161,1620,1873,1377,884,298,-1059,1152,8225,121,-89,-88,95.1577014936014,182.178269703775,28053
928,452,391,946,1092,1950,1270,2497,1398,1380,1691,1037,27,216,1298,401,29,419,1081,19,25,22,61,60,1380,1404,180,1698,1918,1431,985,349,-1042,1088,8196,213,-52,-129,94.00465489566614,173.2494025325486,28035
812,379,280,878,1080,1912,1212,2497,1448,1434,1906,1058,44,225,1319,432,31,346,852,19,22,19,30,20,1438,1496,196,1753,1918,1485,1065,364,-1046,1128,8232,306,53,-171,92.71485520200214,166.42012870933144,27970
706,290,156,792,1081,1889,1149,2497,1496,1504,2162,1097,55,221,1361,440,29,253,595,18,28,18,23,20,1502,1568,204,1816,1952,1534,1127,373,-1102,973,9983,-123,258,-239,91.37519673773072,159.65722921734152,27956
561,227,100,689,1042,1845,1071,2512,1552,1559,2333,1125,55,234,1398,434,26,184,423,18,31,18,19,20,1580,1634,193,1892,1990,1575,1204,374,-1102,973,9983,-123,258,-239,90.02609427609427,154.18760298015619,27918
425,193,72,568,1016,1813,987,2504,1613,1600,2479,1178,64,255,1428,457,29,118,286,18,30,18,19,19,1648,1677,139,1954,2045,1607,1279,396,-1027,1137,7831,106,518,-354,88.91997207703874,149.14766950669434,27934
208,127,53,313,872,1715,787,2476,1694,1666,2637,1289,101,291,1534,465,30,93,138,18,24,18,18,19,1733,1695,76,2085,2196,1672,1393,427,-1180,1733,5791,592,2397,-439,86.7407673258443,141.3054050174066,27863
193,119,55,277,831,1690,730,2460,1692,1692,2640,1308,137,307,1562,490,29,64,122,18,22,18,18,19,1755,1693,64,2094,2217,1695,1443,436,-1180,1733,5791,592,2397,-439,86.32950878451058,139.61991753316602,27890
171,104,55,247,683,1635,614,2455,1711,1710,2680,1335,158,345,1600,488,32,68,98,18,21,18,18,19,1775,1688,43,2102,2329,1736,1514,444,-1537,1166,8509,178,3191,-477,85.53514365551337,137.28648706742138,27914
149,82,49,188,506,1513,546,2423,1722,1751,2724,1371,214,389,1609,557,29,42,53,18,20,18,18,19,1795,1671,24,2126,2414,1840,1544,437,-1537,1166,8509,178,3191,-477,84.63773733893255,133.92116219805462,27861
106,73,50,154,337,1433,523,2390,1740,1766,2683,1399,316,431,1621,558,18,38,21,18,20,18,18,19,1816,1665,24,2136,2509,1836,1582,434,-1627,723,9182,-177,3710,-349,83.92505044681464,131.31554482559815,27752
73,71,45,119,272,1278,494,2322,1744,1785,2541,1399,401,500,1609,610,18,26,22,18,20,18,18,19,1838,1628,25,2170,2565,1910,1615,468,-1816,1180,8786,-138,4139,-431,83.04813501682284,128.7778300350928,27641
55,48,40,87,155,1170,455,2229,1745,1815,2338,1410,513,583,1619,678,18,26,23,18,20,18,18,19,1857,1553,25,2196,2567,1973,1667,505,-1981,1268,8699,-94,4779,-501,82.41250956528076,125.98158000218635,27443
49,34,37,57,123,1031,435,2102,1746,1818,2125,1420,581,673,1613,768,18,19,24,18,20,18,18,19,1868,1533,27,2210,2603,1997,1689,559,-2214,1108,8602,-187,5585,-678,81.69086672537796,123.46558050785264,27252
39,33,41,43,100,958,402,1940,1720,1796,1831,1415,641,739,1594,870,18,20,25,18,19,18,18,19,1887,1477,27,2210,2633,2010,1737,611,-2432,1244,8760,-173,6374,-832,81.0406183804675,121.09883310416589,26909
34,22,58,36,93,885,402,1780,1713,1780,1488,1408,659,820,1587,989,18,20,26,18,19,18,18,19,1898,1402,27,2222,2652,1992,1770,674,-2432,1244,8760,-173,6374,-832,80.66610163106942,118.92795796135157,26547
34,21,35,33,87,816,375,1561,1697,1689,1168,1393,684,896,1598,1127,18,21,28,18,19,18,18,19,1909,1403,50,2228,2662,1954,1772,730,-2754,1500,8904,-105,7319,-1001,79.85040834323837,116.38021931674399,26081
30,22,37,37,67,797,385,1300,1659,1526,880,1381,710,978,1589,1305,19,21,28,18,19,18,18,19,1892,1384,34,2211,2665,1916,1775,788,-3628,1861,8932,-342,8495,-1446,79.25178235662801,113.84444531494829,25528
33,22,28,34,74,763,380,1112,1661,1458,966,1360,708,1032,1571,1431,19,21,28,18,19,18,18,19,1848,1371,29,2194,2681,1874,1782,825,-3514,1521,8878,-646,9843,-2052,78.7149466472418,112.68006063708312,25397
28,22,27,39,75,757,381,1039,1621,1466,1137,1340,725,1099,1538,1554,19,21,27,19,19,18,18,19,1841,1354,28,2143,2671,1814,1771,778,-4032,1923,8721,-683,11527,-2606,78.85571473551637,112.63696473551637,25408
27,22,27,40,87,760,439,1044,1619,1536,1499,1387,726,1183,1573,1617,19,21,26,19,19,18,18,19,1770,1300,27,1969,2658,1702,1678,757,-4032,1923,8721,-683,11527,-2606,80.25701007576349,113.69366554713739,25606
31,22,26,45,109,822,522,1056,1620,1660,1713,1536,741,1276,1618,1638,20,21,25,20,19,18,19,19,1691,1089,25,1578,2611,1519,1439,703,-5039,2858,9357,-71,13810,-3543,83.54128549364381,115.07520494237852,25251
26,22,25,67,131,930,616,1112,1690,1842,1827,1758,751,1352,1621,1587,20,22,25,21,19,19,19,19,1571,872,26,1113,2605,1235,1261,702,-6295,2963,10234,1005,16549,-4641,87.51525736770256,116.63039026740545,24906
30,22,25,58,151,1169,687,1057,1646,1930,1784,2001,585,1342,1390,1668,20,22,24,21,19,19,20,19,1505,673,26,741,2688,903,1121,704,-8352,2745,13779,1498,19198,-5253,90.98298712089738,117.77280847528043,24070
29,23,27,55,99,1412,534,942,1578,1947,1053,1922,199,973,1229,1674,20,23,28,23,20,20,22,20,1363,416,51,519,2892,774,995,767,-10642,2164,19608,2125,20171,-5693,92.54074091182041,116.29488659984295,21649
35,25,31,58,26,1252,228,838,1377,1529,76,1413,54,720,830,1340,23,25,31,25,22,22,25,21,1113,268,77,423,2551,602,959,864,-4779,5156,14938,1499,19446,-6404,91.60400995083812,112.17947047325713,16883
57,28,32,80,23,954,178,703,923,754,31,971,36,461,413,712,25,29,31,27,23,25,27,25,884,99,32,330,2208,417,694,403,-4779,5156,14938,1499,19446,-6404,90.1881822088526,115.94860335195531,11635
65,31,32,89,27,703,206,329,671,157,32,450,27,270,135,185,28,31,32,29,28,27,29,29,485,32,32,233,923,159,375,72,-2302,5931,16847,1029,17823,-7720,94.14387703678817,138.15580379640517,5953
63,30,31,115,30,424,173,191,161,61,31,175,30,110,30,93,31,32,32,30,30,30,30,31,65,31,32,231,175,29,177,32,4828,5031,13983,3802,15983,-8815,101.55133767172812,177.90889370932754,2766
56,31,32,138,31,197,194,217,34,54,31,185,31,85,30,79,29,32,31,29,31,30,30,30,41,31,31,228,156,30,197,43,-1127,9608,19233,2452,10642,-8165,97.41955445544555,180.57673267326732,2424
43,32,31,136,30,165,205,178,42,71,31,254,31,166,30,84,30,32,31,29,31,30,30,30,66,32,31,229,122,31,171,31,5578,4370,12851,-679,-54,-2955,99.44607645875251,177.7046277665996,2485
65,31,32,106,31,171,204,200,38,72,32,209,31,149,30,90,32,31,31,29,31,30,30,30,55,31,31,250,102,30,151,32,1992,3825,7455,-4213,-6497,331,99.63467107985106,181.06785270997105,2417
58,31,31,140,31,198,207,189,41,98,31,196,31,155,31,85,30,31,31,30,31,30,30,30,48,31,32,237,115,31,149,31,1992,3825,7455,-4213,-6497,331,100.6,182.0825910931174,2470
62,32,31,101,32,158,240,181,39,96,31,221,31,154,30,83,31,31,32,29,32,31,30,30,58,31,31,266,106,30,150,31,2148,4608,6153,-3523,-8091,778,99.15843787940105,181.04552812626466,2471
55,31,32,102,32,171,235,212,37,92,31,188,31,68,30,95,31,31,32,30,32,31,31,31,64,31,31,254,56,30,145,30,1852,3678,6458,-666,-9393,873,100.14108061749572,188.40673241852488,2332
49,31,31,123,32,201,244,196,41,56,32,178,31,91,30,95,31,32,32,30,31,31,31,31,60,31,31,234,71,30,113,30,1034,2538,6703,257,-11337,1375,102.04199134199135,189.7978354978355,2310
49,32,31,101,32,148,247,190,53,73,31,153,31,121,30,88,31,31,31,30,31,30,30,30,70,31,32,230,68,30,92,31,-30,3150,7486,152,-13294,1927,101.22765862377122,188.83333333333334,2238
72,32,31,124,31,160,243,140,47,93,32,184,31,101,30,91,30,31,32,30,32,30,30,31,57,32,31,208,70,30,130,31,-30,3150,7486,152,-13294,1927,100.98594642072904,190.64448836187967,2277
64,31,32,120,32,179,288,182,38,75,32,155,32,96,31,34,29,31,31,30,31,30,30,31,39,31,32,244,76,31,132,31,-937,3215,7992,1188,-15092,2453,100.97280701754386,194.2375,2280
